,crc_str,as_id,gene_names,cancer_type,pearson_coefficient,p_value,adjusted_p_value,str_ase_pairs
9287,chr17_44858984,41901,EFTUD2,coad,0.06201364039958883,0.13714024155070836,0.28372710894734077,chr17_44858984; id:41901;coad
16992,chr2_182168294,56454,PDE1A,read,0.0619968531941773,0.13724683430967727,0.28388802303902133,chr2_182168294; id:56454;read
17482,chr2_218429783,57479,VIL1,coad,0.061994785121049945,0.13725997024347622,0.28388802303902133,chr2_218429783; id:57479;coad
26951,chr8_103401643,84813,SLC25A32,coad,0.06199466519148161,0.13726073203869554,0.28388802303902133,chr8_103401643; id:84813;coad
6379,chr14_92717512,29004,LGMN,coad,0.06197340517643601,0.13739582751222948,0.2840421601577157,chr14_92717512; id:29004;coad
8929,chr17_35822824,40339,TAF15,coad,0.06195733706947325,0.13749799915898328,0.28420381992709237,chr17_35822824; id:40339;coad
12385,chr1_163328979,8776,NUF2,coad,0.06194908003315833,0.13755052557820865,0.28426482036986134,chr1_163328979; id:8776;coad
29115,chr9_37186695,86394,ZCCHC7,coad,0.06192835484413338,0.1376824350434106,0.2844985480554727,chr9_37186695; id:86394;coad
4974,chr13_37584687,25671,POSTN,coad,0.06189459230480287,0.13789753151320233,0.2849040809219759,chr13_37584687; id:25671;coad
6950,chr15_61958734,30971,VPS13C,coad,0.061882993989371846,0.1379714823651307,0.2850021415753557,chr15_61958734; id:30971;coad
18695,chr2_86456417,54433,KDM3A,coad,0.061872180228626755,0.1380404583567213,0.28508253076128615,chr2_86456417; id:54433;coad
14763,chr20_23368971,58840,GZF1,coad,0.06187065645743583,0.1380501799206238,0.2850831415880969,chr20_23368971; id:58840;coad
20806,chr4_105942525,70258,NPNT,coad,0.06185252976112576,0.13816586746974244,0.2852636126440276,chr4_105942525; id:70258;coad
1143,chr10_93014326,12543,EXOC6,read,0.06182140867521163,0.13836466111422732,0.28560150585826954,chr10_93014326; id:12543;read
12281,chr1_156564792,8282,IQGAP3,coad,0.0618097847000043,0.13843896849118123,0.2857299441801403,chr1_156564792; id:8282;coad
19369,chr3_139369527,67030,COPB2,coad,0.061800219166812984,0.13850014007731767,0.2857976896116854,chr3_139369527; id:67030;coad
25779,chr7_141742043,82049,SSBP1,coad,0.06179710816449141,0.1385200394128402,0.2858192517424854,chr7_141742043; id:82049;coad
5475,chr14_104939545,29583,AHNAK2,read,0.061788567261776776,0.13857468206783868,0.2859124946546,chr14_104939545; id:29583;read
23380,chr5_54310518,72013,ARL15,read,0.061785122184736724,0.13859672753457322,0.2859384736891656,chr5_54310518; id:72013;read
18569,chr2_73452795,53977,ALMS1,coad,0.061781241544757615,0.13862156344859916,0.28597020575014537,chr2_73452795; id:53977;coad
26244,chr7_36620896,79256,AOAH,read,0.06170953107948959,0.13908112271266607,0.2867617803834335,chr7_36620896; id:79256;read
22883,chr5_157731349,74393,THG1L,coad,0.06170541309741931,0.13910754844115078,0.2867967145605048,chr5_157731349; id:74393;coad
23349,chr5_50825046,71970,PARP8,coad,0.06169708378144682,0.1391610107386313,0.28686782782101306,chr5_50825046; id:71970;coad
26744,chr7_90352803,80386,GTPBP10,coad,0.06169157198896922,0.139196397238898,0.2869212181892231,chr7_90352803; id:80386;coad
8027,chr16_48299583,36335,LONP2,coad,0.06168748815857836,0.13922262047351078,0.2869557146123302,chr16_48299583; id:36335;coad
29567,chrX_101254891,98378,DRP2,coad,0.06168317777850708,0.13925030255181248,0.28698712431434004,chrX_101254891; id:98378;coad
107,chr10_104047814,13031,COL17A1,coad,0.06168068309840087,0.13926632579142234,0.28698712431434004,chr10_104047814; id:13031;coad
6092,chr14_67562802,28067,PLEKHH1,read,0.06166790058799587,0.13934844960426998,0.2871367937240186,chr14_67562802; id:28067;read
29507,chr9_97693678,87022,XPA,coad,0.06166393950972585,0.13937390589465254,0.28716968347869515,chr9_97693678; id:87022;coad
27929,chr8_89953701,84396,NBN,coad,0.061660700922112135,0.139394721675019,0.2871734457503542,chr8_89953701; id:84396;coad
11921,chr1_13614284,710,PDPN,coad,0.06165307862329893,0.1394437228522729,0.2872352651138728,chr1_13614284; id:710;coad
3818,chr12_47798981,21370,HDAC7,read,0.06164424812112254,0.13950050769388103,0.28732841149612187,chr12_47798981; id:21370;read
18363,chr2_58146485,53645,VRK2,coad,0.06164309214314827,0.13950794256308646,0.28732841149612187,chr2_58146485; id:53645;coad
9438,chr17_50360091,42366,XYLT2,read,0.061625068566319385,0.13962390361852717,0.2874896084638774,chr17_50360091; id:42366;read
22731,chr5_148438542,73979,FBXO38,coad,0.06162501773881812,0.13962423073982128,0.2874896084638774,chr5_148438542; id:73979;coad
20536,chr3_62403241,65499,CADPS,coad,0.06161940563081657,0.13966035338868096,0.2875444103635572,chr3_62403241; id:65499;coad
8601,chr17_16065477,39416,NCOR1,coad,0.06161086800244542,0.13971532007104448,0.2876184219676518,chr17_16065477; id:39416;coad
7365,chr15_88859097,32395,ACAN,coad,0.06160576216077365,0.13974820026934753,0.28764695230341747,chr15_88859097; id:32395;coad
21773,chr4_51886708,69262,DCUN1D4,coad,0.061602157261042,0.13977141839635243,0.2876751649811282,chr4_51886708; id:69262;coad
27754,chr8_60741913,83950,CHD7,read,0.061598199414116164,0.13979691316486026,0.28768848327353874,chr8_60741913; id:83950;read
12970,chr1_20851345,948,EIF4G3,coad,0.06159590385432477,0.1398117018211676,0.2876993415145743,chr1_20851345; id:948;coad
21305,chr4_174238978,71181,FBXO8,coad,0.06157246794556525,0.13996275139659314,0.2879513921495109,chr4_174238978; id:71181;coad
27919,chr8_89784024,84385,RIPK2,coad,0.06156891032125027,0.13998569201031832,0.28797899978588476,chr8_89784024; id:84385;coad
13191,chr1_224257036,9941,NVL,coad,0.06155076975989125,0.14010271258566043,0.2881241611204637,chr1_224257036; id:9941;coad
11347,chr19_49887686,51116,TBC1D17,coad,0.061546311544239174,0.14013148299309897,0.2881241611204637,chr19_49887686; id:51116;coad
26141,chr7_29030844,79078,CPVL,coad,0.06154468333138188,0.1401419915438301,0.2881241611204637,chr7_29030844; id:79078;coad
3756,chr12_40363385,21087,LRRK2,coad,0.06152637406969155,0.1402602018819483,0.2883084005654157,chr12_40363385; id:21087;coad
17930,chr2_25799288,52877,ASXL2,coad,0.06151948297645016,0.14030471275105955,0.2883494327910691,chr2_25799288; id:52877;coad
5095,chr13_48253967,25853,ITM2B,coad,0.06150995734842509,0.14036625841852707,0.2884479878970207,chr13_48253967; id:25853;coad
5393,chr14_101883591,29313,PPP2R5C,read,0.061479405951706055,0.1405637926077151,0.28879504839483344,chr14_101883591; id:29313;read
1582,chr11_121612854,19182,SORL1,coad,0.06147182669245278,0.14061283032707042,0.28881627798610787,chr11_121612854; id:19182;coad
21607,chr4_39745877,69075,UBE2K,read,0.06143816958174114,0.1408307499597987,0.28910785532709643,chr4_39745877; id:69075;read
16454,chr2_11576308,52700,GREB1,read,0.06142229566921577,0.14093361858516124,0.2891620171025169,chr2_11576308; id:52700;read
21291,chr4_170068558,71163,AADAT,coad,0.06141319297431856,0.1409926332867258,0.28926347807332936,chr4_170068558; id:71163;coad
5346,chr13_97985664,26157,IPO5,coad,0.0614084714238335,0.14102325156167805,0.289293803310719,chr13_97985664; id:26157;coad
22897,chr5_159181988,74401,RNF145,coad,0.06140415412389866,0.14105125281732434,0.28932005906354924,chr5_159181988; id:74401;coad
12787,chr1_197117972,9286,ASPM,coad,0.0614030406229637,0.1410584754819341,0.28932005906354924,chr1_197117972; id:9286;coad
15385,chr20_62910906,60089,DIDO1,coad,0.06139903584861891,0.1410844545815956,0.2893537213548762,chr20_62910906; id:60089;coad
12411,chr1_167055021,8853,GPA33,coad,0.0613934223870294,0.14112087546114882,0.28940174273480707,chr1_167055021; id:8853;coad
25463,chr7_11035753,78800,PHF14,coad,0.06139247757489129,0.14112700623559826,0.28940174273480707,chr7_11035753; id:78800;coad
26650,chr7_81962507,80254,CACNA2D1,coad,0.061385761652824236,0.14117059094545895,0.2894714930946038,chr7_81962507; id:80254;coad
12181,chr1_155136743,7940,SLC50A1,coad,0.061383395972261334,0.1411859460974428,0.289483352973843,chr1_155136743; id:7940;coad
6569,chr15_40022503,29932,EIF2AK4,coad,0.06137065598223748,0.1412686607993231,0.2895744253389039,chr15_40022503; id:29932;coad
26131,chr7_27787618,79058,TAX1BP1,coad,0.061350231271518285,0.14140134624630518,0.28980712321064583,chr7_27787618; id:79058;coad
9393,chr17_49311853,42293,ZNF652,coad,0.06134076609010987,0.14146286746833708,0.2898939241533881,chr17_49311853; id:42293;coad
6657,chr15_42217841,30132,TMEM87A,coad,0.061316297001702685,0.14162200525531454,0.2901679229232083,chr15_42217841; id:30132;coad
1954,chr11_36446378,15426,PRR5L,coad,0.06130721165889108,0.1416811278339756,0.2902601293745638,chr11_36446378; id:15426;coad
22133,chr4_88669843,69898,HERC3,coad,0.06130591710396113,0.14168955364807606,0.2902601293745638,chr4_88669843; id:69898;coad
13625,chr1_26731634,1293,ARID1A,coad,0.06130387153268452,0.1417028683527133,0.2902677448918262,chr1_26731634; id:1293;coad
11895,chr1_119734609,4389,PHGDH,coad,0.06129648128900624,0.14175097973083967,0.29032697108141436,chr1_119734609; id:4389;coad
26875,chr7_99908529,80863,TRIM4,coad,0.0612929303764869,0.1417741010510031,0.29035466456443587,chr7_99908529; id:80863;coad
17380,chr2_208248325,57208,IDH1,coad,0.061263920590258654,0.14196310287216696,0.29072205608833973,chr2_208248325; id:57208;coad
19064,chr3_122001403,66413,ILDR1,read,0.06126199639866654,0.14197564600633647,0.2907280577834561,chr3_122001403; id:66413;read
2279,chr11_64767031,16675,SF1,coad,0.06125857689044123,0.14199793868327593,0.2907385988934018,chr11_64767031; id:16675;coad
24916,chr6_53896525,76508,LRRC1,coad,0.06125825776684186,0.142000019271064,0.2907385988934018,chr6_53896525; id:76508;coad
24333,chr6_152135003,78177,SYNE1,read,0.06123303065317971,0.14216456620069212,0.29097701189280184,chr6_152135003; id:78177;read
25547,chr7_121125944,81592,CPED1,coad,0.0612273183854377,0.1422018454351728,0.2910139261916775,chr7_121125944; id:81592;coad
22470,chr5_134703941,73420,SEC24A,coad,0.0612196944764215,0.14225161203126166,0.29109607617628613,chr5_134703941; id:73420;coad
6276,chr14_80836164,28656,CEP128,read,0.06121346634918954,0.14229227728024157,0.2911503246522305,chr14_80836164; id:28656;read
12273,chr1_156537331,8282,IQGAP3,coad,0.06121268573875824,0.14229737473993292,0.2911503246522305,chr1_156537331; id:8282;coad
29199,chr9_73158679,86607,ANXA1,coad,0.061209456593421974,0.1423184628491871,0.2911620111451025,chr9_73158679; id:86607;coad
26236,chr7_36530519,79256,AOAH,read,0.06119530254587832,0.14241092486421653,0.2912650191538174,chr7_36530519; id:79256;read
28561,chr9_128591394,87770,SPTAN1,coad,0.06119525862090054,0.14241121187788566,0.2912650191538174,chr9_128591394; id:87770;coad
30249,chrX_47181679,88905,RBM10,coad,0.061188264883488226,0.14245691586059936,0.29131909534846706,chrX_47181679; id:88905;coad
24092,chr6_128520335,77492,PTPRK,coad,0.06118321580338627,0.14248991851382825,0.2913471866854202,chr6_128520335; id:77492;coad
19200,chr3_126051079,66564,SLC41A3,coad,0.061172712480793714,0.14255859086741118,0.2914433966165303,chr3_126051079; id:66564;coad
16676,chr2_152679304,55608,PRPF40A,coad,0.0611715977850964,0.14256588040805307,0.2914433966165303,chr2_152679304; id:55608;coad
26329,chr7_4754446,78641,FOXK1,read,0.06116994522624866,0.14257668782421498,0.2914457909734646,chr7_4754446; id:78641;read
16606,chr2_148769252,55538,EPC2,coad,0.06115730945892606,0.14265934404152342,0.29159504362613203,chr2_148769252; id:55538;coad
565,chr10_27240446,11068,ACBD5,coad,0.06115393143415723,0.14268144742915342,0.29162051476515377,chr10_27240446; id:11068;coad
19091,chr3_122545563,66441,PARP9,coad,0.06115165979185821,0.14269631291241583,0.29163119021798883,chr3_122545563; id:66441;coad
28251,chr9_112438698,87245,HSDL2,coad,0.06114971349018325,0.14270905033037193,0.29163751535419585,chr9_112438698; id:87245;coad
2592,chr11_75797347,17877,DGAT2,coad,0.06114486079451356,0.14274081220543608,0.2916630335354775,chr11_75797347; id:17877;coad
11559,chr19_58551976,52481,CHMP2A,coad,0.061144858990063326,0.14274082401693297,0.2916630335354775,chr19_58551976; id:52481;coad
27989,chr8_94841477,84573,INTS8,coad,0.06112623087262105,0.1428627990836755,0.2918444738886174,chr8_94841477; id:84573;coad
26496,chr7_73498503,79947,BAZ1B,coad,0.061123486351938885,0.14288077667441207,0.2918504147036937,chr7_73498503; id:79947;coad
19551,chr3_155593906,67347,PLCH1,coad,0.06110952469823914,0.1429722573049081,0.29193215968366104,chr3_155593906; id:67347;coad
19204,chr3_127617158,66614,MCM2,coad,0.061107067504155156,0.14298836216081187,0.29193215968366104,chr3_127617158; id:66614;coad
13385,chr1_230669325,10240,COG2,coad,0.061091985317356406,0.14308724372236878,0.29207489278416976,chr1_230669325; id:10240;coad
21378,chr4_185408152,71346,UFSP2,coad,0.06108722635263581,0.14311845522023606,0.29209917525717255,chr4_185408152; id:71346;coad
3892,chr12_49634171,21600,PRPF40B,read,0.0610822461010984,0.14315112359865872,0.29214613584625054,chr12_49634171; id:21600;read
13395,chr1_230920601,10257,TTC13,coad,0.061078713858476075,0.14317429709970633,0.2921737140395802,chr1_230920601; id:10257;coad
30462,chrX_68511787,89353,YIPF6,coad,0.06107586056039202,0.14319301843818077,0.29219220366096194,chrX_68511787; id:89353;coad
27126,chr8_125022015,85120,SQLE,coad,0.061070349103957304,0.14322918604914198,0.29222657393795864,chr8_125022015; id:85120;coad
19101,chr3_123092334,66459,PDIA5,coad,0.06106667302423399,0.14325331332655658,0.292236372694031,chr3_123092334; id:66459;coad
18192,chr2_43541320,53377,THADA,coad,0.061053027825627666,0.14334289829139818,0.2923796843015469,chr2_43541320; id:53377;coad
12934,chr1_20655427,932,DDOST,coad,0.0610339522535416,0.14346820718451783,0.29251691561923565,chr1_20655427; id:932;coad
28639,chr9_131195029,87925,NUP214,coad,0.06102773070615364,0.14350909512488158,0.29256083729118654,chr9_131195029; id:87925;coad
16334,chr2_105345427,54816,C2orf49,coad,0.06102033313001107,0.14355772351427526,0.2926166894193505,chr2_105345427; id:54816;coad
29965,chrX_155898391,90683,VAMP7,coad,0.0610196133652758,0.14356245560170913,0.2926166894193505,chrX_155898391; id:90683;coad
21299,chr4_173332039,71174,HMGB2,coad,0.061008600206401566,0.14363487640798198,0.29273833133149696,chr4_173332039; id:71174;coad
17107,chr2_190910358,56586,GLS,coad,0.06099860639768039,0.14370061831007444,0.29281964197354293,chr2_190910358; id:56586;coad
21130,chr4_147857535,70799,ARHGAP10,read,0.06099812023219878,0.14370381702143487,0.29281964197354293,chr4_147857535; id:70799;read
4824,chr13_114238860,26405,CDC16,coad,0.060992229587776975,0.14374257866951579,0.2928788932807535,chr13_114238860; id:26405;coad
23274,chr5_37392178,71829,WDR70,read,0.06098438352731853,0.14379421977493423,0.292944643479246,chr5_37392178; id:71829;read
11713,chr1_109367485,4008,SORT1,coad,0.060980555773800536,0.14381941838589393,0.29295651327325983,chr1_109367485; id:4008;coad
11383,chr19_51129872,51305,SIGLEC9,coad,0.060956821434607615,0.14397574010176944,0.2931564736352509,chr19_51129872; id:51305;coad
2413,chr11_68799372,17334,CPT1A,coad,0.06094902718698194,0.14402710376406644,0.2932215773656563,chr11_68799372; id:17334;coad
275,chr10_119932146,13278,SEC23IP,coad,0.060913077818675644,0.1442641894924096,0.29353027161467504,chr10_119932146; id:13278;coad
29569,chrX_101258293,98378,DRP2,coad,0.06091271159033041,0.1442666062990878,0.29353027161467504,chrX_101258293; id:98378;coad
25295,chr7_100861637,80999,SLC12A9,coad,0.06091184133554571,0.1442723493910054,0.29353027161467504,chr7_100861637; id:80999;coad
7461,chr15_93002204,32557,CHD2,coad,0.06090741585123242,0.14430155729336894,0.29354992715956746,chr15_93002204; id:32557;coad
8057,chr16_50674088,36381,SNX20,coad,0.06090027442357804,0.14434869977436857,0.29357988196326923,chr16_50674088; id:36381;coad
14116,chr1_46034193,2773,MAST2,read,0.060898742427403244,0.14435881442597695,0.29358071155955306,chr1_46034193; id:2773;read
15934,chr22_30935054,61809,MORC2,coad,0.060885896180982155,0.14444365012769167,0.29365966943768934,chr22_30935054; id:61809;coad
3125,chr12_120522379,24767,COQ5,coad,0.06088278947941276,0.1444641722863722,0.29365966943768934,chr12_120522379; id:24767;coad
14426,chr1_75733711,3483,ACADM,coad,0.06088181387823958,0.1444706173439929,0.29365966943768934,chr1_75733711; id:3483;coad
18919,chr3_108362329,66019,HHLA2,coad,0.06088110291048847,0.14447531430758198,0.29365966943768934,chr3_108362329; id:66019;coad
18070,chr2_33020962,53179,LTBP1,coad,0.060873181964555184,0.1445276514318767,0.29371478364363107,chr2_33020962; id:53179;coad
27635,chr8_42839255,83742,THAP1,coad,0.060872496240822783,0.14453218298740012,0.29371478364363107,chr8_42839255; id:83742;coad
12726,chr1_185299969,9216,IVNS1ABP,read,0.060871728938762804,0.1445372537761293,0.29371478364363107,chr1_185299969; id:9216;read
24235,chr6_138431545,77942,NHSL1,read,0.0608588541818922,0.14462235811720775,0.2938400659179732,chr6_138431545; id:77942;read
7463,chr15_94314259,32585,MCTP2,coad,0.06085485372949723,0.1446488095878899,0.29387406770912405,chr15_94314259; id:32585;coad
4879,chr13_24892873,25487,CENPJ,read,0.06084622089369726,0.14470590353153348,0.29395057104649275,chr13_24892873; id:25487;read
25249,chr6_99551795,77075,CCNC,coad,0.06083735087726607,0.1447645840249361,0.29401428613642644,chr6_99551795; id:77075;coad
14598,chr1_93544334,3788,FNBP1L,coad,0.060837071519506625,0.1447664324398632,0.29401428613642644,chr1_93544334; id:3788;coad
3245,chr12_122946109,24993,ABCB9,coad,0.06083536343208787,0.14477773466348287,0.294017497139397,chr12_122946109; id:24993;coad
19908,chr3_196733740,68255,PIGX,coad,0.06083261837315381,0.1447958998243731,0.2940277108492717,chr3_196733740; id:68255;coad
6757,chr15_45366529,30419,GATM,coad,0.06082634786712332,0.14483740082222232,0.2940794299052171,chr15_45366529; id:30419;coad
19772,chr3_183338948,67795,MCF2L2,coad,0.060794593751129056,0.14504770325892907,0.29434834843440083,chr3_183338948; id:67795;coad
30598,chrX_78039036,89538,ATP7A,coad,0.06078784866070701,0.14509240494107944,0.2944193081142535,chrX_78039036; id:89538;coad
20417,chr3_50645891,65092,MAPKAPK3,coad,0.06078265158463862,0.1451268546586701,0.2944595394136746,chr3_50645891; id:65092;coad
19115,chr3_123682177,66476,MYLK,coad,0.06077765971515399,0.14515995001209303,0.2944970947220119,chr3_123682177; id:66476;coad
27854,chr8_70638661,84123,LACTB2,read,0.06077271030356991,0.1451927695678056,0.2945417334629912,chr8_70638661; id:84123;read
