,gene_names,cancer_type,corr,p_value,crc_str,as_id,adjusted_p_value
7781,ARHGAP17,read,-0.10854577589493769,0.009313721314650539,chr16_24970598,35664.0,0.04324289830910998
7782,ARHGAP17,coad,-0.015643387636894553,0.7086517304299147,chr16_24978867,35664.0,0.8136331343840733
7783,ARHGAP17,read,0.04065403862112364,0.331334544017869,chr16_24978867,35664.0,0.5097696978593569
7784,LCMT1,coad,0.07996250180970248,0.05575059592607506,chr16_25151441,35668.0,0.15393899150692716
7785,LCMT1,read,-0.06271358079822494,0.1337700876787813,chr16_25151441,35668.0,0.2802506805306903
7786,LCMT1,coad,0.11499154030175188,0.005856018625334267,chr16_25151697,35668.0,0.03094630082117759
7787,LCMT1,read,-0.11822629639122839,0.00459985644762327,chr16_25151697,35668.0,0.025908242644362596
7788,LCMT1,coad,0.08939941459281349,0.03238679880231266,chr16_25170924,35668.0,0.10508373996785592
7789,LCMT1,read,-0.08177046345209435,0.05042080022675999,chr16_25170924,35668.0,0.14344030588619142
7790,PDPK1,coad,0.12179234744201095,0.003501382481329627,chr16_2597005,33287.0,0.021207860500128583
7791,PDPK1,read,0.02252299017470896,0.5905541474691036,chr16_2597005,33287.0,0.7303398309255434
7792,KDM8,coad,0.18208442023688826,1.155448363465659e-05,chr16_27215870,35675.0,0.00027930976067128566
7793,KDM8,read,-0.06087422841834959,0.1455752221195446,chr16_27215870,35675.0,0.29637225048805815
7794,KDM8,coad,0.16927791163152936,4.648021870586722e-05,chr16_27219017,35675.0,0.0008319495123816555
7795,KDM8,read,-0.08713062775859308,0.03706071835544048,chr16_27219017,35675.0,0.11574449395032119
7796,KDM8,coad,0.08045705319352445,0.05424813871344862,chr16_27220380,35675.0,0.15104681338848117
7797,KDM8,read,-0.04640737438842104,0.26741097827354393,chr16_27220380,35675.0,0.44504890987726503
7798,NSMCE1,coad,0.0027307049994497803,0.9479961220673887,chr16_27234332,35679.0,0.9689631685907909
7799,NSMCE1,read,-0.046020000409723975,0.27142921700467776,chr16_27234332,35679.0,0.44928233049598554
7804,GTF3C1,coad,0.057590164313359886,0.16860740864864843,chr16_27485975,35695.0,0.328285761285903
7805,GTF3C1,read,-0.025722169182188,0.5388985480206031,chr16_27485975,35695.0,0.692058211924424
7806,GTF3C1,coad,0.14794852199940547,0.00038036503386439113,chr16_27498738,35695.0,0.004126241904428609
7807,GTF3C1,read,-0.15174036111668943,0.00026690263755845786,chr16_27498738,35695.0,0.0031506964577580863
7808,GTF3C1,coad,0.2037482141075908,8.732636551918511e-07,chr16_27502831,35695.0,3.518274380849868e-05
7809,GTF3C1,read,-0.13039876509966494,0.0017602477832637084,chr16_27502831,35695.0,0.013010754474264606
7810,GTF3C1,coad,0.1838729865550157,9.4383682012806e-06,chr16_27506042,35695.0,0.0002371826972062551
7811,GTF3C1,read,-0.12052380932827195,0.0038614038909382357,chr16_27506042,35695.0,0.022717844133064564
7812,GTF3C1,coad,0.14564777515408778,0.000469666203667458,chr16_27511667,35695.0,0.004817794444245658
7813,GTF3C1,read,-0.15294743505837816,0.00023802210310379151,chr16_27511667,35695.0,0.002889179528107942
7814,XPO6,coad,0.045082204680725796,0.28132711965994095,chr16_28098682,35701.0,0.459642448129835
7815,XPO6,read,-0.04555519528593031,0.2763048396751254,chr16_28098682,35701.0,0.454254346806608
7816,XPO6,coad,-0.044722265468439514,0.28519016093076505,chr16_28146262,35701.0,0.4636786332876081
7817,XPO6,read,0.015537986122811973,0.7105261990852658,chr16_28146262,35701.0,0.8145009848132522
7818,ZG16B,coad,0.10966717896990325,0.00860539422993874,chr16_2830443,33310.0,0.04081751498897222
7819,ZG16B,read,-0.05512421473392443,0.18762018478489642,chr16_2830443,33310.0,0.3532949310053525
7820,PRSS22,coad,0.011785111903839516,0.7783277721279012,chr16_2858033,33312.0,0.8599310650644447
7821,PRSS22,read,0.005812154970619156,0.8895881654639173,chr16_2858033,33312.0,0.9334234883930757
7822,ATXN2L,coad,0.0514535949372047,0.2187752457646651,chr16_28825522,35832.0,0.3911748006739593
7823,ATXN2L,read,-0.05344729535141593,0.20142235551523238,chr16_28825522,35832.0,0.3710058613987999
7824,ATXN2L,coad,0.06951602568624464,0.0964301993689656,chr16_28826497,35832.0,0.22419026337209713
7825,ATXN2L,read,-0.06236312795183627,0.13596044740304383,chr16_28826497,35832.0,0.28303208958723036
7826,ATXN2L,coad,0.056190667540604186,0.17921250050599405,chr16_28834488,35832.0,0.342676615007106
7827,ATXN2L,read,-0.058661771397153825,0.1608099106792694,chr16_28834488,35832.0,0.3175564938099556
7828,ATXN2L,coad,-0.018469240688757736,0.6590840301628884,chr16_28834650,35832.0,0.7799387441130042
7829,ATXN2L,read,0.015751215494208645,0.7067359309658094,chr16_28834650,35832.0,0.8123708025201477
7830,ATXN2L,coad,0.04921219923675318,0.23953361989318867,chr16_28835040,35832.0,0.4141447088834919
7831,ATXN2L,read,-0.050003546599995334,0.232051976663656,chr16_28835040,35832.0,0.4059583774577666
7832,SH2B1,coad,0.06431307828882109,0.12411721017449633,chr16_28871767,35865.0,0.265869873370486
7833,SH2B1,read,-0.08585254619768581,0.03993748419289046,chr16_28871767,35865.0,0.12191141647183557
7834,SH2B1,coad,0.10220345559004937,0.014382855887159264,chr16_28872759,35865.0,0.05969495059853367
7835,SH2B1,read,-0.05287581178271222,0.20629078978028473,chr16_28872759,35865.0,0.3767191851052496
7836,RABEP2,coad,0.16238616686877186,9.439615937746401e-05,chr16_28905361,35888.0,0.0014341490799261122
7837,RABEP2,read,-0.03824058444775593,0.36086599396957153,chr16_28905361,35888.0,0.5379921789746611
7838,RABEP2,coad,-0.01038602714508688,0.8040736933067456,chr16_28919879,35888.0,0.8773369409005366
7839,RABEP2,read,-0.0033534752048159856,0.9361589384246225,chr16_28919879,35888.0,0.9626317964980774
7840,SPNS1,coad,0.010665167694456999,0.7989190246442143,chr16_28979142,35904.0,0.8742351325341974
7841,SPNS1,read,-0.013256789811321437,0.7515059434640479,chr16_28979142,35904.0,0.8424564768944345
7842,LAT,coad,0.20041801414015972,1.323671681587053e-06,chr16_28985491,35919.0,4.939611797762485e-05
7843,LAT,read,-0.06929695383935218,0.09748704588219274,chr16_28985491,35919.0,0.2258383074235262
7844,FLYWCH1,read,0.04276742846806903,0.3067932443613647,chr16_2930807,33316.0,0.48573427647243217
7845,AXIN1,coad,-0.009524625637425756,0.8200332288591278,chr16_293460,32866.0,0.8873492160373684
7846,AXIN1,read,-0.0531758585990685,0.2037241863089897,chr16_293460,32866.0,0.3736549645554204
7847,QPRT,coad,0.11897157306147314,0.004347406791998141,chr16_29695244,35925.0,0.024916007365773186
7848,QPRT,read,-0.12421302543527574,0.0028976852308578945,chr16_29695244,35925.0,0.018492410192824195
7849,MVP,coad,0.11983582448327784,0.004070389489205491,chr16_29830802,35956.0,0.023663659185505535
7850,MVP,read,-0.11347253194340892,0.0065460764761510965,chr16_29830802,35956.0,0.033492128040962264
7851,CDIPT,coad,0.036313674573382415,0.3855894579148301,chr16_29859527,35968.0,0.560798229511333
7852,CDIPT,read,-0.1252174636841274,0.00267628203376372,chr16_29859527,35968.0,0.01749840644677663
7853,TAOK2,coad,-0.0004246402320866971,0.9919075191325764,chr16_29979309,35996.0,0.9956092887800133
7854,TAOK2,read,-0.11663056082796422,0.005185426097963803,chr16_29979309,35996.0,0.02831530744064161
7855,TAOK2,coad,-0.0004246402321146368,0.9919075191320439,chr16_29979392,35996.0,0.9956092887800133
7856,TAOK2,read,-0.11663056082805971,0.005185426097926828,chr16_29979392,35996.0,0.02831530744064161
7857,TAOK2,coad,0.04746772764667264,0.25662128594813804,chr16_29986662,35996.0,0.4327123338433049
7858,TAOK2,read,-0.07115564903424958,0.08880775565206307,chr16_29986662,35996.0,0.21188098275686815
7859,TAOK2,coad,0.039209116400704305,0.3488224601838572,chr16_29987177,35996.0,0.5267981447960782
7860,TAOK2,read,-0.05615072153068751,0.17952230327524496,chr16_29987177,35996.0,0.3430712355638947
7861,INO80E,coad,0.03189790810863812,0.44601217463865506,chr16_30005332,36002.0,0.6159048735678064
7862,INO80E,read,-0.04838615188533251,0.24752260093106535,chr16_30005332,36002.0,0.42264611317908646
7863,ALDOA,coad,0.13232773161404046,0.001500233207405108,chr16_30067076,36034.0,0.011504742402741354
7864,ALDOA,read,-0.12079237872032193,0.003782495745185788,chr16_30067076,36034.0,0.022383077894306543
7865,MAPK3,coad,0.11564195571214508,0.0055810940948212515,chr16_30122974,36077.0,0.029863028733912843
7866,MAPK3,read,-0.013441221942646592,0.7481648782037462,chr16_30122974,36077.0,0.8406301065567569
7867,CD2BP2,coad,0.02042644977356166,0.6255925857292883,chr16_30354229,36095.0,0.7558310554140297
7868,CD2BP2,read,-0.10716594404459184,0.010256173100417501,chr16_30354229,36095.0,0.046462487365684986
7869,ZNF771,coad,0.12196620400598823,0.0034544890837234442,chr16_30408203,36105.0,0.021012697046756255
7870,ZNF771,read,-0.21400790835848382,2.3204270778693348e-07,chr16_30408203,36105.0,1.1841714526959167e-05
7871,ITGAL,coad,0.030313741461563133,0.468933998819155,chr16_30513758,36116.0,0.63483763083936
7873,ITGAL,coad,0.024226729001538893,0.5627619779181737,chr16_30517556,36116.0,0.7091081537668628
7875,ITGAL,coad,-0.04051209979178369,0.3330269524751741,chr16_30519928,36116.0,0.5114593815109997
7877,ITGAL,coad,0.00035460592032160703,0.9932421465034611,chr16_30521407,36116.0,0.9961620816296136
7879,FBRS,coad,0.09555066691031115,0.02216796537366517,chr16_30664285,36168.0,0.08058967830801267
7880,FBRS,read,-0.11038020274303437,0.008180387395410873,chr16_30664285,36168.0,0.0393898847262252
7881,IL32,coad,0.08586735327805721,0.03990310375566681,chr16_3067272,33372.0,0.12183138264692953
7882,IL32,read,-0.08571767186821279,0.040251803349048335,chr16_3067272,33372.0,0.12259511703555284
7883,IL32,coad,0.11880176601659222,0.004403797850953081,chr16_3068295,33372.0,0.025133049329450062
7884,IL32,read,-0.11931831029394262,0.004234282247727442,chr16_3068295,33372.0,0.024417667031805108
7885,SRCAP,coad,0.009636659847005917,0.8179531640692607,chr16_30707139,36171.0,0.8861010871661117
7886,SRCAP,read,-0.09069843675403455,0.02994468625269796,chr16_30707139,36171.0,0.09967269504432742
7887,SRCAP,coad,0.07590876119576741,0.06941452175785989,chr16_30709736,36171.0,0.17823179948044632
7888,SRCAP,read,-0.04532943305883868,0.27869435766717027,chr16_30709736,36171.0,0.456884397348284
7889,SRCAP,coad,0.11631656934055526,0.005308265236813764,chr16_30713489,36171.0,0.02880802588253738
7890,SRCAP,read,-0.08333801673244567,0.04615090810182641,chr16_30713489,36171.0,0.13489222738123416
7891,SRCAP,coad,0.18875531632016285,5.379759244265992e-06,chr16_30720750,36171.0,0.00015137354616240992
7892,SRCAP,read,-0.06126223038919397,0.14302100119218059,chr16_30720750,36171.0,0.29304181746118846
7893,SRCAP,coad,0.060732558873351626,0.14651646626127413,chr16_30723570,36171.0,0.29733550294093386
7894,SRCAP,read,0.059164102857771746,0.15724964635021815,chr16_30723570,36171.0,0.31259361713539835
7895,SRCAP,coad,0.08590348791956019,0.039819308152083704,chr16_30733491,36171.0,0.12158980825791751
7896,SRCAP,read,-0.08706078085847689,0.03721325788056886,chr16_30733491,36171.0,0.11593617195033089
7897,SRCAP,coad,-0.008033377309083675,0.8478350372612824,chr16_30737113,36171.0,0.9051699460858392
7898,SRCAP,read,-0.028906910634519792,0.48982316125068415,chr16_30737113,36171.0,0.6527040107113874
7899,SRCAP,coad,0.07113752942554476,0.08888926440146655,chr16_30737971,36171.0,0.21200767751389168
7900,SRCAP,read,-0.03501390584643334,0.40283498943127805,chr16_30737971,36171.0,0.5769288298115874
7901,SRCAP,coad,0.18689938464213332,6.672863182339938e-06,chr16_30739676,36171.0,0.00018011903928171475
7902,SRCAP,read,-0.04985175794494131,0.2334740571114632,chr16_30739676,36171.0,0.40743525869262776
7903,RNF40,coad,0.005853233424360946,0.8888128498557157,chr16_30769184,36187.0,0.9329328835251197
7904,RNF40,read,-0.01646196372554855,0.6941547390848546,chr16_30769184,36187.0,0.803788523731769
7905,FBXL19,coad,0.3425437951931257,3.219177469285801e-17,chr16_30927318,36199.0,2.2755507220119238e-14
7906,FBXL19,read,0.11694765176430841,0.005063980097775152,chr16_30927318,36199.0,0.02784089407160103
7907,FBXL19,coad,0.4263700244861376,1.0303432075825428e-26,chr16_30927664,36199.0,5.1266443531948724e-23
7908,FBXL19,read,0.17616614966038427,2.2255975853348134e-05,chr16_30927664,36199.0,0.0004692301575747565
7909,ZNF646,coad,-0.02883770776542527,0.49086344279231664,chr16_31082953,36225.0,0.6534194150408803
7910,ZNF646,read,0.009436196438636843,0.8216759279761157,chr16_31082953,36223.0,0.8885541041691947
7911,PRSS8,coad,0.11322473573622077,0.006665319804318186,chr16_31133281,36243.0,0.03393357050445347
7912,PRSS8,read,-0.11772950049572582,0.004775415449010098,chr16_31133281,36243.0,0.026627802169358884
7913,FUS,coad,0.017182028267432974,0.6814937999272934,chr16_31180183,36246.0,0.7955139510452767
7914,FUS,read,-0.04821160565655932,0.2492342346503219,chr16_31180183,36246.0,0.42444431346839273
7915,FUS,coad,0.07026896572513402,0.09286741327276879,chr16_31184898,36246.0,0.21841619015360386
7916,FUS,read,-0.07944252145960091,0.057367429724053565,chr16_31184898,36246.0,0.15696519539747916
7917,FUS,coad,0.15616262813809995,0.00017471935489135206,chr16_31185082,36246.0,0.002277760533155644
7918,FUS,read,-0.16581384936997068,6.659677142295173e-05,chr16_31185082,36246.0,0.0011033185427640406
7919,FUS,coad,-0.01333428593115526,0.7501014987586512,chr16_31190311,36246.0,0.8417670993474711
7920,FUS,read,0.009237923440694141,0.8253619584641211,chr16_31190311,36246.0,0.8909288641837761
7921,FUS,coad,0.021839129187237082,0.6018840846874189,chr16_31191378,36246.0,0.7389031772455878
7922,FUS,read,-0.03472784621312603,0.4066914646062135,chr16_31191378,36246.0,0.58062105993754
7923,PYCARD,coad,0.231705104191318,2.0134270397485828e-08,chr16_31202060,36249.0,1.5256053513871621e-06
7924,PYCARD,read,-0.21777246776108103,1.4030869495058857e-07,chr16_31202060,36249.0,7.800327335297712e-06
7925,PYCARD,coad,0.19187761335495282,3.726563841319942e-06,chr16_31202232,36249.0,0.00011218656552619872
7926,PYCARD,read,-0.18166188561942512,1.2116631236180787e-05,chr16_31202232,36249.0,0.000289383927139953
7927,ITGAX,coad,0.1074658563247892,0.010044413358646306,chr16_31373407,36251.0,0.04576154474511918
7928,ITGAX,read,-0.1025699732721914,0.014034452463245918,chr16_31373407,36251.0,0.05857466011991383
7929,ITGAX,coad,0.17487816057599828,2.559693113307363e-05,chr16_31379557,36251.0,0.0005248425700870742
7930,ITGAX,read,-0.14004028566839566,0.0007753128851685452,chr16_31379557,36251.0,0.007020379397580149
7931,TGFB1I1,coad,0.04162116538056108,0.3199509749922099,chr16_31473412,36265.0,0.4982985099890792
7932,TGFB1I1,read,-0.031048295432095058,0.4582255333334876,chr16_31473412,36265.0,0.6259948323863057
7933,ZNF200,coad,0.0314838066194536,0.4519417321200855,chr16_3232306,33464.0,0.6209086661600152
7934,ZNF200,read,-0.05031979357574363,0.2291088410031223,chr16_3232306,33464.0,0.403109684454741
7935,ZNF200,coad,0.16919715382277675,4.687536156377504e-05,chr16_3233464,33464.0,0.0008369719163426675
7936,ZNF200,read,-0.02352684869855167,0.5741023783564758,chr16_3233464,33464.0,0.7176729443007287
7937,ZNF263,coad,0.03953491620424708,0.34482910621650065,chr16_3289377,33506.0,0.5229099475281866
7938,ZNF263,read,-0.0642736449529348,0.12434848810333467,chr16_3289377,33506.0,0.26621009421562947
7939,ZNF263,coad,0.10672874882843272,0.01057196473699179,chr16_3290127,33506.0,0.04752528764616065
7940,ZNF263,read,-0.12869636212418534,0.0020233932328942036,chr16_3290127,33506.0,0.014451287458091759
7941,ZNF263,coad,-0.005147289273721264,0.9021509896723099,chr16_3290292,33506.0,0.9417241033308975
7942,ZNF263,read,-0.022379476057194085,0.5929237034521417,chr16_3290292,33506.0,0.7321015135216775
7943,ZNF263,coad,-0.00947146978337015,0.8210205811143446,chr16_3290470,33506.0,0.8881497535942353
7944,ZNF263,read,-0.013529890075769,0.7465602908890205,chr16_3290470,33506.0,0.8396236927557287
7945,CLUAP1,coad,0.07495698381507387,0.07299189182329632,chr16_3508263,33575.0,0.18452874405052827
7946,CLUAP1,read,-0.026069273845312504,0.5334328691414972,chr16_3508263,33584.0,0.6876421639686626
7947,CLUAP1,coad,0.20829911791002034,4.89108124814406e-07,chr16_3536197,33575.0,2.1924675612926842e-05
7948,CLUAP1,read,-0.0013319661044527045,0.9746202068294963,chr16_3536197,33584.0,0.9854804963484431
7949,MRPL28,coad,0.06310897771115775,0.13133162355207673,chr16_367386,32867.0,0.27683218876817756
7950,MRPL28,read,0.0950890192666315,0.022823560387154877,chr16_367386,32867.0,0.08238115969025774
7951,CREBBP,coad,0.0851476642946682,0.0416033879295155,chr16_3728304,33634.0,0.12539399729911718
7952,CREBBP,read,0.01782475369422757,0.6702676663415306,chr16_3728304,33634.0,0.7879260872168866
7953,CREBBP,coad,0.02311444066806961,0.580834918196319,chr16_3745423,33634.0,0.7228716711619522
7954,CREBBP,read,-0.00022819027129505342,0.9956512649436307,chr16_3745423,33634.0,0.997485934493894
7955,CREBBP,coad,0.015124896349141943,0.7178893732498692,chr16_3758052,33634.0,0.8198537525989558
7956,CREBBP,read,0.0010967292883162217,0.9791013672427449,chr16_3758052,33634.0,0.9877838881371583
7957,CREBBP,coad,0.011392366017610567,0.7855319345584644,chr16_3777668,33634.0,0.8649775145436852
7958,CREBBP,read,0.021042690482793492,0.6152009444378462,chr16_3777668,33634.0,0.7484126786172733
7959,CREBBP,coad,0.020487604044533623,0.6245579758051545,chr16_3778847,33634.0,0.7552476429717709
7960,CREBBP,read,-0.041479324082306125,0.32160436409565385,chr16_3778847,33634.0,0.49985301362513795
7961,CREBBP,coad,-0.016787534463856942,0.6884194041086216,chr16_3781002,33634.0,0.8000962701077895
7962,CREBBP,read,0.02755987300259897,0.5102832755956985,chr16_3781002,33634.0,0.6691131673773794
7963,CREBBP,coad,0.14636957452879554,0.00043974253692909734,chr16_3782936,33634.0,0.004564698782156215
7964,CREBBP,read,-0.10149103878627268,0.01508188839884907,chr16_3782936,33634.0,0.06168717581302098
7965,DECR2,coad,0.18504610884463046,8.256843628737367e-06,chr16_410794,32887.0,0.00021360468777497865
7966,DECR2,read,0.009821353343026267,0.8145268782001958,chr16_410794,32885.0,0.8841217794425773
7967,TFAP4,coad,0.02205648552322053,0.598272419297412,chr16_4260519,33641.0,0.7360432212027092
7968,TFAP4,read,-0.021058725475509462,0.6149315599408716,chr16_4260519,33641.0,0.7482135144471299
7969,CDIP1,coad,0.22590552609370934,4.5872594183861736e-08,chr16_4513032,33753.0,3.077484105089906e-06
7970,CDIP1,read,-0.02772828283475579,0.5077011481661464,chr16_4513032,33753.0,0.6669707404775417
7971,CDIP1,coad,0.1971484941415845,1.9778656798254652e-06,chr16_4513858,33753.0,6.842085979780932e-05
7972,CDIP1,read,-0.020511790971550616,0.6241489840612402,chr16_4513858,33753.0,0.7551420374765957
