,tmp_id,gene_names,as-id,cancer-type
22021,chr14_100529946,WDR25,29304,coad
22024,chr14_100529946,WDR25,29304,read
22027,chr14_101785993,PPP2R5C,29313,coad
22036,chr14_101785993,PPP2R5C,29313,read
22045,chr14_101809869,PPP2R5C,29313,coad
22054,chr14_101809869,PPP2R5C,29313,read
22063,chr14_101883465,PPP2R5C,29313,coad
22072,chr14_101883465,PPP2R5C,29313,read
22081,chr14_101883591,PPP2R5C,29313,coad
22090,chr14_101883591,PPP2R5C,29313,read
22099,chr14_102082918,HSP90AA1,29328,coad
22104,chr14_102082918,HSP90AA1,29328,read
22109,chr14_102083733,HSP90AA1,29328,coad
22114,chr14_102083733,HSP90AA1,29328,read
22119,chr14_102084825,HSP90AA1,29328,coad
22124,chr14_102084825,HSP90AA1,29328,read
22129,chr14_102086332,HSP90AA1,29328,coad
22134,chr14_102086332,HSP90AA1,29328,read
22139,chr14_102208967,WDR20,29336,coad
22149,chr14_102208967,WDR20,29336,read
22159,chr14_102209365,WDR20,29336,coad
22169,chr14_102209365,WDR20,29336,read
22179,chr14_102251966,MOK,29363,coad
22186,chr14_102251966,MOK,29363,read
22191,chr14_102304903,MOK,29363,coad
22198,chr14_102304903,MOK,29363,read
22203,chr14_102408449,TECPR2,29415,coad
22205,chr14_102408449,TECPR2,29415,read
22207,chr14_102424952,TECPR2,29415,coad
22209,chr14_102424952,TECPR2,29415,read
22211,chr14_102431750,TECPR2,29415,coad
22213,chr14_102431750,TECPR2,29415,read
22215,chr14_102450519,TECPR2,29415,coad
22217,chr14_102450519,TECPR2,29415,read
22219,chr14_102465115,TECPR2,29415,coad
22221,chr14_102465115,TECPR2,29415,read
22223,chr14_102886173,TRAF3,29424,coad
22226,chr14_102886173,TRAF3,29424,read
22229,chr14_102946669,CDC42BPB,29428,coad
22230,chr14_102946669,CDC42BPB,29428,read
22231,chr14_102954700,CDC42BPB,29428,coad
22232,chr14_102954700,CDC42BPB,29428,read
22233,chr14_102959610,CDC42BPB,29428,coad
22234,chr14_102959610,CDC42BPB,29428,read
22235,chr14_103133447,TNFAIP2,29429,coad
22242,chr14_103133447,TNFAIP2,29429,read
22249,chr14_103338199,EIF5,29441,coad
22251,chr14_103338199,EIF5,29441,read
22253,chr14_103338348,EIF5,29441,coad
22255,chr14_103338348,EIF5,29441,read
22257,chr14_103338420,EIF5,29441,coad
22259,chr14_103338420,EIF5,29441,read
22261,chr14_103428284,MARK3,29448,coad
22267,chr14_103428284,MARK3,29448,read
22273,chr14_103448897,MARK3,29448,coad
22279,chr14_103448897,MARK3,29448,read
22285,chr14_103449073,MARK3,29448,coad
22291,chr14_103449073,MARK3,29448,read
22297,chr14_103451997,MARK3,29448,coad
22303,chr14_103451997,MARK3,29448,read
22309,chr14_103465977,MARK3,29448,coad
22315,chr14_103465977,MARK3,29448,read
22321,chr14_103467920,MARK3,29448,coad
22327,chr14_103467920,MARK3,29448,read
22333,chr14_103498471,MARK3,29448,coad
22339,chr14_103498471,MARK3,29448,read
22345,chr14_103498537,MARK3,29448,coad
22351,chr14_103498537,MARK3,29448,read
22357,chr14_103521357,CKB,29455,coad
22358,chr14_103521357,CKB,29455,read
22359,chr14_103732606,ZFYVE21,29511,coad
22364,chr14_103732606,ZFYVE21,29511,read
22369,chr14_103735231,PPP1R13B,29520,coad
22371,chr14_103735231,PPP1R13B,29520,read
22372,chr14_103753242,PPP1R13B,29520,coad
22374,chr14_103753242,PPP1R13B,29520,read
22375,chr14_104703420,INF2,29545,coad
22378,chr14_104703420,INF2,29545,read
22381,chr14_104713474,INF2,29545,coad
22384,chr14_104713474,INF2,29545,read
22387,chr14_104715323,INF2,29545,coad
22390,chr14_104715323,INF2,29545,read
22393,chr14_104718781,INF2,29545,coad
22396,chr14_104718781,INF2,29545,read
22399,chr14_104775738,AKT1,29558,coad
22406,chr14_104775738,AKT1,29558,read
22413,chr14_104880361,CEP170B,29574,coad
22416,chr14_104880361,CEP170B,29574,read
22419,chr14_104937997,AHNAK2,29583,coad
22421,chr14_104937997,AHNAK2,29583,read
22423,chr14_104939545,AHNAK2,29583,coad
22425,chr14_104939545,AHNAK2,29583,read
22427,chr14_104941093,AHNAK2,29583,coad
22429,chr14_104941093,AHNAK2,29583,read
22431,chr14_104957677,AHNAK2,29583,coad
22433,chr14_104957677,AHNAK2,29583,read
22435,chr14_105147899,JAG2,29601,coad
22436,chr14_105147899,JAG2,29601,read
22437,chr14_105150750,JAG2,29601,coad
22438,chr14_105150750,JAG2,29601,read
22439,chr14_105381116,PACS2,29630,coad
22448,chr14_105381116,PACS2,29630,read
22457,chr14_105454342,MTA1,29643,coad
22461,chr14_105454342,MTA1,29643,read
22465,chr14_20289755,TTC5,26413,coad
22466,chr14_20289755,TTC5,26413,read
22467,chr14_20295661,TTC5,26413,coad
22468,chr14_20295661,TTC5,26413,read
22469,chr14_20346844,PARP2,26426,coad
22473,chr14_20346844,PARP2,26426,read
22477,chr14_20350540,PARP2,26426,coad
22481,chr14_20350540,PARP2,26426,read
22485,chr14_20356342,PARP2,26426,coad
22489,chr14_20356342,PARP2,26426,read
22493,chr14_20368762,TEP1,26435,coad
22497,chr14_20368762,TEP1,26435,read
22501,chr14_20371220,TEP1,26435,coad
22505,chr14_20371220,TEP1,26435,read
22509,chr14_20373246,TEP1,26435,coad
22513,chr14_20373246,TEP1,26435,read
22517,chr14_20376278,TEP1,26435,coad
22521,chr14_20376278,TEP1,26435,read
22525,chr14_20377502,TEP1,26435,coad
22529,chr14_20377502,TEP1,26435,read
22533,chr14_20377690,TEP1,26435,coad
22537,chr14_20377690,TEP1,26435,read
22541,chr14_20378539,TEP1,26435,coad
22545,chr14_20378539,TEP1,26435,read
22549,chr14_20380278,TEP1,26435,coad
22553,chr14_20380278,TEP1,26435,read
22557,chr14_20383681,TEP1,26435,coad
22561,chr14_20383681,TEP1,26435,read
22565,chr14_20389148,TEP1,26435,coad
22569,chr14_20389148,TEP1,26435,read
22573,chr14_20403892,TEP1,26435,coad
22577,chr14_20403892,TEP1,26435,read
22581,chr14_20406316,TEP1,26435,coad
22585,chr14_20406316,TEP1,26435,read
22589,chr14_20994010,METTL17,26473,coad
22596,chr14_20994010,METTL17,26473,read
22603,chr14_21076318,ARHGEF40,26522,coad
22606,chr14_21076318,ARHGEF40,26522,read
22610,chr14_21213078,HNRNPC,26531,coad
22638,chr14_21213078,HNRNPC,26531,read
22666,chr14_21233888,HNRNPC,26531,coad
22694,chr14_21233888,HNRNPC,26531,read
22722,chr14_21353858,SUPT16H,26571,coad
22726,chr14_21353858,SUPT16H,26571,read
22730,chr14_21358039,SUPT16H,26571,coad
22734,chr14_21358039,SUPT16H,26571,read
22738,chr14_21363299,SUPT16H,26571,coad
22742,chr14_21363299,SUPT16H,26571,read
22746,chr14_21391689,CHD8,26580,coad
22747,chr14_21391689,CHD8,26580,read
22748,chr14_21391959,CHD8,26580,coad
22749,chr14_21391959,CHD8,26580,read
22750,chr14_21392819,CHD8,26580,coad
22751,chr14_21392819,CHD8,26580,read
22752,chr14_21393388,CHD8,26580,coad
22753,chr14_21393388,CHD8,26580,read
22754,chr14_21402419,CHD8,26580,coad
22755,chr14_21402419,CHD8,26580,read
22756,chr14_21408574,CHD8,26580,coad
22757,chr14_21408574,CHD8,26580,read
22758,chr14_21415822,CHD8,26580,coad
22759,chr14_21415822,CHD8,26580,read
22760,chr14_21431712,CHD8,26580,coad
22761,chr14_21431712,CHD8,26580,read
22762,chr14_21468604,RAB2B,26581,coad
22763,chr14_21468604,RAB2B,26581,read
22764,chr14_21496466,TOX4,26586,coad
22768,chr14_21496466,TOX4,26586,read
22772,chr14_21523202,SALL2,26605,read
22773,chr14_21524939,SALL2,26605,read
22774,chr14_21525371,SALL2,26605,read
22775,chr14_21525672,SALL2,26605,read
22776,chr14_22598347,ABHD4,26615,coad
22778,chr14_22598347,ABHD4,26615,read
22780,chr14_22610846,ABHD4,26615,coad
22782,chr14_22610846,ABHD4,26615,read
22784,chr14_22770493,OXA1L,26617,coad
22786,chr14_22770493,OXA1L,26617,read
22788,chr14_22771505,OXA1L,26617,coad
22790,chr14_22771505,OXA1L,26617,read
22792,chr14_22813182,SLC7A7,26619,coad
22795,chr14_22813182,SLC7A7,26619,read
22798,chr14_22872318,LRP10,26648,coad
22799,chr14_22872318,LRP10,26648,read
22800,chr14_22908404,RBM23,26651,coad
22806,chr14_22908404,RBM23,26651,read
22812,chr14_22926738,PRMT5,26661,coad
22819,chr14_22926738,PRMT5,26661,read
22827,chr14_23069672,ACIN1,26701,coad
22834,chr14_23069672,ACIN1,26701,read
22841,chr14_23080500,ACIN1,26701,coad
22848,chr14_23080500,ACIN1,26701,read
22855,chr14_23080670,ACIN1,26701,coad
22862,chr14_23080670,ACIN1,26701,read
22869,chr14_23127236,SLC7A8,26710,coad
22874,chr14_23127236,SLC7A8,26710,read
22879,chr14_23127309,SLC7A8,26710,coad
22884,chr14_23127309,SLC7A8,26710,read
22889,chr14_23131375,SLC7A8,26710,coad
22894,chr14_23131375,SLC7A8,26710,read
22899,chr14_23276524,HOMEZ,26723,coad
22901,chr14_23276524,HOMEZ,26723,read
22903,chr14_24137134,PSME1,26851,coad
22908,chr14_24137134,PSME1,26851,read
22912,chr14_24242101,TINF2,26931,coad
22918,chr14_24242101,TINF2,26931,read
22924,chr14_24291008,DHRS1,26952,coad
22928,chr14_24291008,DHRS1,26952,read
22932,chr14_24367036,NFATC4,26991,coad
22935,chr14_24367036,NFATC4,26991,read
22938,chr14_24373919,NFATC4,26991,coad
22941,chr14_24373919,NFATC4,26991,read
22944,chr14_24376577,NFATC4,26991,coad
22947,chr14_24376577,NFATC4,26991,read
22950,chr14_24441851,SDR39U1,27004,coad
22957,chr14_24441851,SDR39U1,27004,read
22964,chr14_24631980,GZMB,27016,coad
22968,chr14_24631980,GZMB,27016,read
22972,chr14_24812739,STXBP6,27027,coad
22980,chr14_24812739,STXBP6,27027,read
22990,chr14_30634083,SCFD1,27062,coad
23000,chr14_30634083,SCFD1,27062,read
23010,chr14_30643533,SCFD1,27062,coad
23020,chr14_30643533,SCFD1,27062,read
23030,chr14_30721803,SCFD1,27062,coad
23040,chr14_30721803,SCFD1,27062,read
23050,chr14_30722463,SCFD1,27062,coad
23060,chr14_30722463,SCFD1,27062,read
23070,chr14_30907054,STRN3,27096,coad
23073,chr14_30907054,STRN3,27097,read
23075,chr14_30950957,STRN3,27096,coad
23078,chr14_30950957,STRN3,27097,read
23080,chr14_30955585,STRN3,27096,coad
23083,chr14_30955585,STRN3,27097,read
23085,chr14_31069797,AP4S1,27099,coad
23087,chr14_31069797,AP4S1,27099,read
23089,chr14_31113314,HECTD1,27107,coad
23090,chr14_31113314,HECTD1,27107,read
23091,chr14_31114411,HECTD1,27107,coad
23092,chr14_31114411,HECTD1,27107,read
23093,chr14_31119884,HECTD1,27107,coad
23094,chr14_31119884,HECTD1,27107,read
23095,chr14_31122904,HECTD1,27107,coad
23096,chr14_31122904,HECTD1,27107,read
23097,chr14_31141980,HECTD1,27107,coad
23098,chr14_31141980,HECTD1,27107,read
23099,chr14_31144260,HECTD1,27107,coad
23100,chr14_31144260,HECTD1,27107,read
23101,chr14_31156789,HECTD1,27107,coad
23102,chr14_31156789,HECTD1,27107,read
23103,chr14_31156999,HECTD1,27107,coad
23104,chr14_31156999,HECTD1,27107,read
23105,chr14_31172138,HECTD1,27107,coad
23106,chr14_31172138,HECTD1,27107,read
23107,chr14_31293295,HEATR5A,27111,coad
23111,chr14_31293295,HEATR5A,27111,read
23115,chr14_31306632,HEATR5A,27111,coad
23119,chr14_31306632,HEATR5A,27111,read
23123,chr14_31562046,NUBPL,27125,coad
23125,chr14_31562046,NUBPL,27121,read
23129,chr14_31673280,NUBPL,27125,coad
23131,chr14_31673280,NUBPL,27121,read
23135,chr14_31673339,NUBPL,27125,coad
23137,chr14_31673339,NUBPL,27121,read
23141,chr14_31673401,NUBPL,27125,coad
23143,chr14_31673401,NUBPL,27121,read
23147,chr14_32146217,ARHGAP5,27129,coad
23152,chr14_32146217,ARHGAP5,27129,read
23157,chr14_32545545,AKAP6,27135,coad
23160,chr14_32545545,AKAP6,27137,read
23161,chr14_32696085,AKAP6,27135,coad
23164,chr14_32696085,AKAP6,27137,read
23165,chr14_32696169,AKAP6,27135,coad
23168,chr14_32696169,AKAP6,27137,read
23169,chr14_32822902,AKAP6,27135,coad
23172,chr14_32822902,AKAP6,27137,read
23173,chr14_32824153,AKAP6,27135,coad
23176,chr14_32824153,AKAP6,27137,read
23177,chr14_33926844,EGLN3,27148,coad
23180,chr14_33926844,EGLN3,27148,read
23183,chr14_34533478,EAPP,27151,coad
23186,chr14_34533478,EAPP,27151,read
23189,chr14_34536066,EAPP,27151,coad
23192,chr14_34536066,EAPP,27151,read
23195,chr14_34581510,SNX6,27155,coad
23201,chr14_34581510,SNX6,27155,read
23207,chr14_34605560,SNX6,27155,coad
23213,chr14_34605560,SNX6,27155,read
23219,chr14_34713143,CFL2,27168,coad
23221,chr14_34713143,CFL2,27168,read
23223,chr14_34773504,BAZ1A,27172,coad
23226,chr14_34773504,BAZ1A,27172,read
23229,chr14_34776538,BAZ1A,27172,coad
23232,chr14_34776538,BAZ1A,27172,read
23235,chr14_34786096,BAZ1A,27172,coad
23238,chr14_34786096,BAZ1A,27172,read
23241,chr14_34800417,BAZ1A,27172,coad
23244,chr14_34800417,BAZ1A,27172,read
23247,chr14_34874420,BAZ1A,27172,coad
23250,chr14_34874420,BAZ1A,27172,read
23253,chr14_34996809,SRP54,27180,coad
23255,chr14_34996809,SRP54,27180,read
23257,chr14_34999683,SRP54,27180,coad
23259,chr14_34999683,SRP54,27180,read
23261,chr14_35008885,SRP54,27180,coad
23263,chr14_35008885,SRP54,27180,read
23265,chr14_35013784,SRP54,27180,coad
23267,chr14_35013784,SRP54,27180,read
23269,chr14_35022879,SRP54,27180,coad
23271,chr14_35022879,SRP54,27180,read
23273,chr14_35028069,SRP54,27180,coad
23275,chr14_35028069,SRP54,27180,read
23277,chr14_35081022,FAM177A1,27187,coad
23278,chr14_35081022,FAM177A1,27187,read
23279,chr14_35081262,FAM177A1,27187,coad
23280,chr14_35081262,FAM177A1,27187,read
23281,chr14_35116729,PPP2R3C,27190,coad
23293,chr14_35116729,PPP2R3C,27190,read
23305,chr14_35401963,NFKBIA,27234,coad
23309,chr14_35401963,NFKBIA,27234,read
23313,chr14_35627049,RALGAPA1,27239,coad
23314,chr14_35627049,RALGAPA1,27239,read
23315,chr14_35651882,RALGAPA1,27239,coad
23316,chr14_35651882,RALGAPA1,27239,read
23317,chr14_35654488,RALGAPA1,27239,coad
23318,chr14_35654488,RALGAPA1,27239,read
23319,chr14_35672848,RALGAPA1,27239,coad
23320,chr14_35672848,RALGAPA1,27239,read
23321,chr14_35686672,RALGAPA1,27239,coad
23322,chr14_35686672,RALGAPA1,27239,read
23323,chr14_35690008,RALGAPA1,27239,coad
23324,chr14_35690008,RALGAPA1,27239,read
23325,chr14_35748834,RALGAPA1,27239,coad
23326,chr14_35748834,RALGAPA1,27239,read
23327,chr14_35775136,RALGAPA1,27239,coad
23328,chr14_35775136,RALGAPA1,27239,read
23329,chr14_35775749,RALGAPA1,27239,coad
23330,chr14_35775749,RALGAPA1,27239,read
23331,chr14_35808651,RALGAPA1,27239,coad
23332,chr14_35808651,RALGAPA1,27239,read
23333,chr14_35863976,BRMS1L,27243,coad
23335,chr14_35863976,BRMS1L,27243,read
23337,chr14_35865700,BRMS1L,27243,coad
23339,chr14_35865700,BRMS1L,27243,read
23341,chr14_36298997,MBIP,27246,coad
23343,chr14_36298997,MBIP,27246,read
23345,chr14_36308201,MBIP,27246,coad
23347,chr14_36308201,MBIP,27246,read
23349,chr14_37248019,MIPOL1,27298,coad
23352,chr14_37248019,MIPOL1,27298,read
23355,chr14_37270563,MIPOL1,27298,coad
23358,chr14_37270563,MIPOL1,27298,read
23361,chr14_37285395,MIPOL1,27298,coad
23364,chr14_37285395,MIPOL1,27298,read
23367,chr14_37500178,MIPOL1,27298,coad
23370,chr14_37500178,MIPOL1,27298,read
23373,chr14_39040696,SEC23A,27345,coad
23381,chr14_39040696,SEC23A,27345,read
23389,chr14_39048615,SEC23A,27345,coad
23397,chr14_39048615,SEC23A,27345,read
23405,chr14_39076099,SEC23A,27345,coad
23413,chr14_39076099,SEC23A,27345,read
23421,chr14_39124931,GEMIN2,27354,coad
23425,chr14_39124931,GEMIN2,27354,read
23429,chr14_39125079,GEMIN2,27354,coad
23433,chr14_39125079,GEMIN2,27354,read
23437,chr14_39128267,GEMIN2,27354,coad
23441,chr14_39128267,GEMIN2,27354,read
23445,chr14_39131947,GEMIN2,27354,coad
23449,chr14_39131947,GEMIN2,27354,read
23453,chr14_39136418,GEMIN2,27354,coad
23457,chr14_39136418,GEMIN2,27354,read
23461,chr14_39151681,TRAPPC6B,27360,coad
23462,chr14_39151681,TRAPPC6B,27360,read
23463,chr14_39176030,PNN,27363,coad
23467,chr14_39176030,PNN,27363,read
23471,chr14_39181438,PNN,27363,coad
23475,chr14_39181438,PNN,27363,read
23479,chr14_39399452,FBXO33,27381,coad
23480,chr14_39399452,FBXO33,27381,read
23481,chr14_39401190,FBXO33,27381,coad
23482,chr14_39401190,FBXO33,27381,read
23483,chr14_39401754,FBXO33,27381,coad
23484,chr14_39401754,FBXO33,27381,read
23485,chr14_44900673,C14orf28,27387,coad
23486,chr14_45096296,PRPF39,27395,coad
23489,chr14_45096296,PRPF39,27395,read
23492,chr14_45114674,PRPF39,27395,coad
23495,chr14_45114674,PRPF39,27395,read
23498,chr14_45117984,FKBP3,27404,coad
23499,chr14_45117984,FKBP3,27404,read
23500,chr14_45121638,FKBP3,27404,coad
23501,chr14_45121638,FKBP3,27404,read
23502,chr14_45166982,FANCM,27405,coad
23504,chr14_45166982,FANCM,27405,read
23506,chr14_45173085,FANCM,27405,coad
23508,chr14_45173085,FANCM,27405,read
23510,chr14_45175023,FANCM,27405,coad
23512,chr14_45175023,FANCM,27405,read
23514,chr14_45175514,FANCM,27405,coad
23516,chr14_45175514,FANCM,27405,read
23518,chr14_49583679,RPS29,27421,coad
23520,chr14_49583679,RPS29,27421,read
23522,chr14_49633696,DNAAF2,27430,coad
23523,chr14_49633696,DNAAF2,27430,read
23524,chr14_49643681,POLE2,27431,coad
23528,chr14_49643681,POLE2,27434,read
23529,chr14_49654725,POLE2,27431,coad
23533,chr14_49654725,POLE2,27434,read
23534,chr14_49665176,POLE2,27431,coad
23538,chr14_49665176,POLE2,27434,read
23539,chr14_49674298,POLE2,27431,coad
23543,chr14_49674298,POLE2,27434,read
23544,chr14_49674559,POLE2,27431,coad
23548,chr14_49674559,POLE2,27434,read
23549,chr14_49679830,POLE2,27431,coad
23553,chr14_49679830,POLE2,27434,read
23554,chr14_49799424,NEMF,27444,coad
23560,chr14_49799424,NEMF,27444,read
23566,chr14_49802787,NEMF,27444,coad
23572,chr14_49802787,NEMF,27444,read
23578,chr14_49814107,NEMF,27444,coad
23584,chr14_49814107,NEMF,27444,read
23590,chr14_49814923,NEMF,27444,coad
23596,chr14_49814923,NEMF,27444,read
23602,chr14_49829277,NEMF,27444,coad
23608,chr14_49829277,NEMF,27444,read
23614,chr14_49832334,NEMF,27444,coad
23620,chr14_49832334,NEMF,27444,read
23626,chr14_49833335,NEMF,27444,coad
23632,chr14_49833335,NEMF,27444,read
23638,chr14_50138550,SOS2,27454,coad
23639,chr14_50138550,SOS2,27454,read
23640,chr14_50204164,SOS2,27454,coad
23641,chr14_50204164,SOS2,27454,read
23642,chr14_50237627,L2HGDH,27456,coad
23647,chr14_50237627,L2HGDH,27456,read
23652,chr14_50335922,CDKL1,27473,coad
23654,chr14_50335922,CDKL1,27473,read
23656,chr14_50342941,CDKL1,27473,coad
23658,chr14_50342941,CDKL1,27473,read
23660,chr14_50358147,CDKL1,27473,coad
23662,chr14_50358147,CDKL1,27473,read
23664,chr14_50376313,CDKL1,27473,coad
23666,chr14_50376313,CDKL1,27473,read
23668,chr14_50416296,CDKL1,27473,coad
23670,chr14_50416296,CDKL1,27473,read
23672,chr14_50428758,MAP4K5,27482,coad
23673,chr14_50428758,MAP4K5,27482,read
23674,chr14_50429215,MAP4K5,27482,coad
23675,chr14_50429215,MAP4K5,27482,read
23676,chr14_50448715,MAP4K5,27482,coad
23677,chr14_50448715,MAP4K5,27482,read
23678,chr14_50456613,MAP4K5,27482,coad
23679,chr14_50456613,MAP4K5,27482,read
23680,chr14_50476317,MAP4K5,27482,coad
23681,chr14_50476317,MAP4K5,27482,read
23682,chr14_50485650,MAP4K5,27482,coad
23683,chr14_50485650,MAP4K5,27482,read
23684,chr14_50486074,MAP4K5,27482,coad
23685,chr14_50486074,MAP4K5,27482,read
23686,chr14_50729507,NIN,27491,coad
23690,chr14_50729507,NIN,27491,read
23694,chr14_50738182,NIN,27491,coad
23698,chr14_50738182,NIN,27491,read
23702,chr14_50764016,NIN,27491,coad
23706,chr14_50764016,NIN,27491,read
23710,chr14_50770496,NIN,27491,coad
23714,chr14_50770496,NIN,27491,read
23718,chr14_50908968,PYGL,27496,coad
23721,chr14_50908968,PYGL,27496,read
23724,chr14_50916882,PYGL,27496,coad
23727,chr14_50916882,PYGL,27496,read
23730,chr14_50937818,PYGL,27496,coad
23733,chr14_50937818,PYGL,27496,read
23736,chr14_51243833,TMX1,27510,coad
23737,chr14_51243833,TMX1,27510,read
23738,chr14_51249444,TMX1,27510,coad
23739,chr14_51249444,TMX1,27510,read
23740,chr14_52027233,NID2,27539,coad
23741,chr14_52027233,NID2,27539,read
23742,chr14_52053837,NID2,27539,coad
23743,chr14_52053837,NID2,27539,read
23744,chr14_52746411,STYX,27552,coad
23745,chr14_52746411,STYX,27552,read
23746,chr14_52750667,STYX,27552,coad
23747,chr14_52750667,STYX,27552,read
23748,chr14_52768828,STYX,27552,coad
23749,chr14_52768828,STYX,27552,read
23750,chr14_52861072,FERMT2,27557,coad
23752,chr14_52861072,FERMT2,27557,read
23754,chr14_52875202,FERMT2,27557,coad
23756,chr14_52875202,FERMT2,27557,read
23758,chr14_52881004,FERMT2,27557,coad
23760,chr14_52881004,FERMT2,27557,read
23762,chr14_53051933,DDHD1,27563,coad
23763,chr14_53051933,DDHD1,27563,read
23764,chr14_53055921,DDHD1,27563,coad
23765,chr14_53055921,DDHD1,27563,read
23766,chr14_53061226,DDHD1,27563,coad
23767,chr14_53061226,DDHD1,27563,read
23768,chr14_53073857,DDHD1,27563,coad
23769,chr14_53073857,DDHD1,27563,read
23770,chr14_53152762,DDHD1,27563,coad
23771,chr14_53152762,DDHD1,27563,read
23772,chr14_54399812,CDKN3,27569,coad
23780,chr14_54399812,CDKN3,27569,read
23788,chr14_54408874,CDKN3,27569,coad
23796,chr14_54408874,CDKN3,27569,read
23804,chr14_54411449,CDKN3,27569,coad
23812,chr14_54411449,CDKN3,27569,read
23820,chr14_54419901,CDKN3,27569,coad
23828,chr14_54419901,CDKN3,27569,read
23836,chr14_54420094,CDKN3,27569,coad
23844,chr14_54420094,CDKN3,27569,read
23852,chr14_54427887,CNIH1,27578,coad
23859,chr14_54427887,CNIH1,27578,read
23866,chr14_54843125,GCH1,27600,coad
23870,chr14_54843125,GCH1,27600,read
23874,chr14_54941782,WDHD1,27611,coad
23875,chr14_54941782,WDHD1,27611,read
23876,chr14_54962384,WDHD1,27611,coad
23877,chr14_54962384,WDHD1,27611,read
23878,chr14_54962976,WDHD1,27611,coad
23879,chr14_54962976,WDHD1,27611,read
23880,chr14_54963185,WDHD1,27611,coad
23881,chr14_54963185,WDHD1,27611,read
23882,chr14_54967218,WDHD1,27611,coad
23883,chr14_54967218,WDHD1,27611,read
23884,chr14_55145289,LGALS3,27617,coad
23886,chr14_55145289,LGALS3,27617,read
23888,chr14_55150852,DLGAP5,27620,coad
23889,chr14_55150852,DLGAP5,27620,read
23890,chr14_55158637,DLGAP5,27620,coad
23891,chr14_55158637,DLGAP5,27620,read
23892,chr14_55162933,DLGAP5,27620,coad
23893,chr14_55162933,DLGAP5,27620,read
23894,chr14_55169343,DLGAP5,27620,coad
23895,chr14_55169343,DLGAP5,27620,read
23896,chr14_55180786,DLGAP5,27620,coad
23897,chr14_55180786,DLGAP5,27620,read
23898,chr14_55183659,DLGAP5,27620,coad
23899,chr14_55183659,DLGAP5,27620,read
23900,chr14_55353277,FBXO34,27621,coad
